species,country,date,anomaly
Nasua nasua,PT,2019-07-07,Yes
Nasua nasua,PT,2024-10-06,Yes
Nasua nasua,RO,2018-11-25,Yes
Nasua nasua,RO,2019-07-28,Yes
Nasua nasua,RO,2020-11-29,Yes
Nasua nasua,RO,2023-07-23,Yes
Nasua nasua,SE,2019-09-22,Yes
Nasua nasua,SE,2019-12-22,Yes
Nasua nasua,SE,2023-06-25,Yes
Nasua nasua,SI,2023-12-03,Yes
Nasua nasua,SK,2020-01-05,Yes
Nasua nasua,SK,2020-03-29,Yes
Nyctereutes procyonoides,AT,2021-05-30,Yes
Nyctereutes procyonoides,AT,2021-06-06,Yes
Nyctereutes procyonoides,AT,2023-03-12,Yes
Nyctereutes procyonoides,AT,2023-05-28,Yes
Nyctereutes procyonoides,BE,2017-01-08,Yes
Nyctereutes procyonoides,BE,2017-01-15,Yes
Nyctereutes procyonoides,BE,2023-03-12,Yes
Nyctereutes procyonoides,BE,2024-09-15,Yes
Nyctereutes procyonoides,BG,2019-08-11,Yes
Nyctereutes procyonoides,BG,2021-04-25,Yes
Nyctereutes procyonoides,BG,2022-07-10,Yes
Nyctereutes procyonoides,BG,2024-03-24,Yes
Nyctereutes procyonoides,CZ,2019-12-29,Yes
Nyctereutes procyonoides,CZ,2021-06-06,Yes
Nyctereutes procyonoides,CZ,2021-11-14,Yes
Nyctereutes procyonoides,CZ,2023-01-01,Yes
Nyctereutes procyonoides,DE,2020-04-26,Yes
Nyctereutes procyonoides,DE,2022-07-31,Yes
Nyctereutes procyonoides,DE,2023-03-12,Yes
Nyctereutes procyonoides,DE,2023-03-19,Yes
Nyctereutes procyonoides,DK,2018-02-18,Yes
Nyctereutes procyonoides,DK,2018-09-23,Yes
Nyctereutes procyonoides,DK,2018-11-04,Yes
Nyctereutes procyonoides,DK,2021-05-23,Yes
Nyctereutes procyonoides,EE,2019-03-24,Yes
Nyctereutes procyonoides,EE,2019-07-28,Yes
Nyctereutes procyonoides,EE,2019-12-29,Yes
Nyctereutes procyonoides,EE,2024-09-22,Yes
Nyctereutes procyonoides,ES,2018-10-28,Yes
Nyctereutes procyonoides,ES,2020-03-01,Yes
Nyctereutes procyonoides,ES,2023-03-12,Yes
Nyctereutes procyonoides,ES,2023-03-19,Yes
Nyctereutes procyonoides,FI,2017-07-02,Yes
Nyctereutes procyonoides,FI,2017-07-09,Yes
Nyctereutes procyonoides,FI,2017-07-23,Yes
Nyctereutes procyonoides,FI,2022-06-26,Yes
Nyctereutes procyonoides,FR,2017-01-08,Yes
Nyctereutes procyonoides,FR,2017-01-15,Yes
Nyctereutes procyonoides,FR,2023-04-02,Yes
Nyctereutes procyonoides,FR,2024-09-15,Yes
Nyctereutes procyonoides,GB,2019-05-26,Yes
Nyctereutes procyonoides,GB,2020-07-05,Yes
Nyctereutes procyonoides,GB,2020-07-12,Yes
Nyctereutes procyonoides,GB,2021-06-06,Yes
Nyctereutes procyonoides,GR,2019-02-24,Yes
Nyctereutes procyonoides,GR,2020-07-26,Yes
Nyctereutes procyonoides,GR,2021-12-12,Yes
Nyctereutes procyonoides,HR,2018-11-25,Yes
Nyctereutes procyonoides,HR,2020-04-26,Yes
Nyctereutes procyonoides,HR,2020-05-03,Yes
Nyctereutes procyonoides,HR,2024-02-04,Yes
Nyctereutes procyonoides,HU,2023-01-08,Yes
Nyctereutes procyonoides,HU,2023-03-12,Yes
Nyctereutes procyonoides,HU,2023-07-30,Yes
Nyctereutes procyonoides,HU,2024-02-04,Yes
Nyctereutes procyonoides,IE,2019-05-26,Yes
Nyctereutes procyonoides,IE,2022-02-27,Yes
Nyctereutes procyonoides,IE,2023-03-12,Yes
Nyctereutes procyonoides,IE,2023-03-19,Yes
Nyctereutes procyonoides,IT,2018-11-11,Yes
Nyctereutes procyonoides,IT,2021-01-17,Yes
Nyctereutes procyonoides,IT,2023-03-12,Yes
Nyctereutes procyonoides,IT,2024-02-25,Yes
Nyctereutes procyonoides,LT,2020-04-26,Yes
Nyctereutes procyonoides,LT,2021-12-26,Yes
Nyctereutes procyonoides,LT,2022-07-17,Yes
Nyctereutes procyonoides,LT,2024-04-21,Yes
Nyctereutes procyonoides,LU,2020-04-26,Yes
Nyctereutes procyonoides,LU,2021-02-07,Yes
Nyctereutes procyonoides,LU,2022-02-20,Yes
Nyctereutes procyonoides,LU,2024-07-07,Yes
Nyctereutes procyonoides,LV,2016-09-18,Yes
Nyctereutes procyonoides,LV,2019-02-10,Yes
Nyctereutes procyonoides,LV,2020-10-25,Yes
Nyctereutes procyonoides,LV,2021-08-15,Yes
Nyctereutes procyonoides,MT,2019-05-12,Yes
Nyctereutes procyonoides,MT,2020-01-26,Yes
Nyctereutes procyonoides,MT,2023-08-20,Yes
Nyctereutes procyonoides,NL,2019-04-14,Yes
Nyctereutes procyonoides,NL,2019-08-25,Yes
Nyctereutes procyonoides,NL,2020-10-25,Yes
Nyctereutes procyonoides,NL,2023-03-12,Yes
Nyctereutes procyonoides,PL,2018-11-11,Yes
Nyctereutes procyonoides,PL,2021-01-10,Yes
Nyctereutes procyonoides,PL,2021-10-17,Yes
Nyctereutes procyonoides,PL,2021-12-26,Yes
Nyctereutes procyonoides,PT,2019-05-26,Yes
Nyctereutes procyonoides,PT,2022-07-03,Yes
Nyctereutes procyonoides,PT,2023-03-12,Yes
Nyctereutes procyonoides,PT,2023-10-01,Yes
Nyctereutes procyonoides,RO,2017-10-29,Yes
Nyctereutes procyonoides,RO,2023-11-12,Yes
Nyctereutes procyonoides,RO,2023-12-03,Yes
Nyctereutes procyonoides,RO,2024-12-01,Yes
Nyctereutes procyonoides,SE,2017-04-16,Yes
Nyctereutes procyonoides,SE,2017-07-23,Yes
Nyctereutes procyonoides,SE,2022-10-16,Yes
Nyctereutes procyonoides,SE,2022-11-06,Yes
Nyctereutes procyonoides,SI,2016-06-05,Yes
Nyctereutes procyonoides,SI,2019-06-02,Yes
Nyctereutes procyonoides,SI,2022-10-16,Yes
Nyctereutes procyonoides,SK,2019-09-01,Yes
Nyctereutes procyonoides,SK,2019-09-22,Yes
Nyctereutes procyonoides,SK,2019-10-27,Yes
Nyctereutes procyonoides,SK,2020-12-06,Yes
Ondatra zibethicus,AT,2017-07-30,Yes
Ondatra zibethicus,AT,2019-12-29,Yes
Ondatra zibethicus,AT,2021-12-26,Yes
Ondatra zibethicus,AT,2023-01-29,Yes
Ondatra zibethicus,BE,2016-01-17,Yes
Ondatra zibethicus,BE,2017-07-16,Yes
Ondatra zibethicus,BE,2019-12-29,Yes
Ondatra zibethicus,BE,2021-01-10,Yes
Ondatra zibethicus,BG,2019-06-16,Yes
Ondatra zibethicus,BG,2020-06-21,Yes
Ondatra zibethicus,BG,2023-12-17,Yes
Ondatra zibethicus,BG,2024-07-21,Yes
Ondatra zibethicus,CY,2018-03-25,Yes
Ondatra zibethicus,CY,2018-07-08,Yes
Ondatra zibethicus,CY,2023-11-12,Yes
Ondatra zibethicus,CZ,2016-06-05,Yes
Ondatra zibethicus,CZ,2018-12-30,Yes
Ondatra zibethicus,CZ,2019-12-29,Yes
Ondatra zibethicus,CZ,2020-12-27,Yes
Ondatra zibethicus,DE,2017-06-18,Yes
Ondatra zibethicus,DE,2017-09-17,Yes
Ondatra zibethicus,DE,2019-12-29,Yes
Ondatra zibethicus,DE,2021-12-26,Yes
Ondatra zibethicus,DK,2018-08-19,Yes
Ondatra zibethicus,DK,2020-05-31,Yes
Ondatra zibethicus,DK,2024-07-14,Yes
Ondatra zibethicus,DK,2024-08-25,Yes
Ondatra zibethicus,EE,2018-02-25,Yes
Ondatra zibethicus,EE,2019-04-28,Yes
Ondatra zibethicus,EE,2019-11-03,Yes
Ondatra zibethicus,EE,2019-11-17,Yes
Ondatra zibethicus,ES,2019-01-13,Yes
Ondatra zibethicus,ES,2022-02-06,Yes
Ondatra zibethicus,ES,2024-04-07,Yes
Ondatra zibethicus,ES,2024-08-11,Yes
Ondatra zibethicus,FI,2016-02-21,Yes
Ondatra zibethicus,FI,2020-05-17,Yes
Ondatra zibethicus,FI,2020-12-27,Yes
Ondatra zibethicus,FI,2021-06-06,Yes
Ondatra zibethicus,FR,2018-12-30,Yes
Ondatra zibethicus,FR,2021-06-06,Yes
Ondatra zibethicus,FR,2022-07-24,Yes
Ondatra zibethicus,FR,2022-11-06,Yes
Ondatra zibethicus,GB,2017-03-26,Yes
Ondatra zibethicus,GB,2018-12-30,Yes
Ondatra zibethicus,GB,2019-05-05,Yes
Ondatra zibethicus,GB,2024-09-22,Yes
Ondatra zibethicus,GR,2018-09-30,Yes
Ondatra zibethicus,GR,2019-09-15,Yes
Ondatra zibethicus,GR,2022-09-18,Yes
Ondatra zibethicus,GR,2024-04-07,Yes
Ondatra zibethicus,HR,2019-01-13,Yes
Ondatra zibethicus,HR,2020-12-13,Yes
Ondatra zibethicus,HR,2024-01-28,Yes
Ondatra zibethicus,HR,2024-06-02,Yes
Ondatra zibethicus,HU,2017-03-26,Yes
Ondatra zibethicus,HU,2021-02-07,Yes
Ondatra zibethicus,HU,2024-01-28,Yes
Ondatra zibethicus,HU,2024-09-01,Yes
Ondatra zibethicus,IE,2016-09-04,Yes
Ondatra zibethicus,IE,2017-10-15,Yes
Ondatra zibethicus,IE,2021-09-12,Yes
Ondatra zibethicus,IE,2024-09-22,Yes
Ondatra zibethicus,IT,2019-08-18,Yes
Ondatra zibethicus,IT,2019-08-25,Yes
Ondatra zibethicus,IT,2022-10-09,Yes
Ondatra zibethicus,IT,2022-10-16,Yes
Ondatra zibethicus,LT,2016-06-12,Yes
Ondatra zibethicus,LT,2017-03-26,Yes
Ondatra zibethicus,LT,2018-01-07,Yes
Ondatra zibethicus,LT,2021-04-11,Yes
Ondatra zibethicus,LU,2018-01-28,Yes
Ondatra zibethicus,LU,2023-11-19,Yes
Ondatra zibethicus,LV,2016-05-15,Yes
Ondatra zibethicus,LV,2016-12-18,Yes
Ondatra zibethicus,LV,2020-02-16,Yes
Ondatra zibethicus,LV,2024-10-13,Yes
Ondatra zibethicus,MT,2016-07-17,Yes
Ondatra zibethicus,NL,2018-01-21,Yes
Ondatra zibethicus,NL,2019-03-17,Yes
Ondatra zibethicus,NL,2020-10-18,Yes
Ondatra zibethicus,NL,2023-03-12,Yes
Ondatra zibethicus,PL,2020-09-06,Yes
Ondatra zibethicus,PL,2020-09-13,Yes
Ondatra zibethicus,PL,2021-09-19,Yes
Ondatra zibethicus,PL,2021-09-26,Yes
Ondatra zibethicus,RO,2016-11-27,Yes
Ondatra zibethicus,RO,2019-07-14,Yes
Ondatra zibethicus,RO,2024-06-02,Yes
Ondatra zibethicus,RO,2024-11-17,Yes
Ondatra zibethicus,SE,2019-12-29,Yes
Ondatra zibethicus,SE,2022-04-10,Yes
Ondatra zibethicus,SE,2023-12-10,Yes
Ondatra zibethicus,SE,2024-01-14,Yes
Ondatra zibethicus,SI,2016-10-09,Yes
Ondatra zibethicus,SI,2018-07-29,Yes
Ondatra zibethicus,SI,2020-10-25,Yes
Ondatra zibethicus,SI,2023-05-21,Yes
Ondatra zibethicus,SK,2019-04-07,Yes
Ondatra zibethicus,SK,2020-04-26,Yes
Ondatra zibethicus,SK,2020-12-27,Yes
Ondatra zibethicus,SK,2023-03-19,Yes
Oxyura jamaicensis,AT,2016-11-20,Yes
Oxyura jamaicensis,BE,2019-04-28,Yes
Oxyura jamaicensis,BE,2022-10-16,Yes
Oxyura jamaicensis,BE,2023-03-19,Yes
Oxyura jamaicensis,BE,2024-09-29,Yes
Oxyura jamaicensis,BG,2021-07-25,Yes
Oxyura jamaicensis,CY,2017-09-17,Yes
Oxyura jamaicensis,DE,2019-12-22,Yes
Oxyura jamaicensis,DE,2022-09-18,Yes
Oxyura jamaicensis,DE,2023-06-18,Yes
Oxyura jamaicensis,DE,2024-03-31,Yes
Oxyura jamaicensis,ES,2017-05-21,Yes
Oxyura jamaicensis,ES,2022-01-16,Yes
Oxyura jamaicensis,ES,2023-01-15,Yes
Oxyura jamaicensis,ES,2023-01-22,Yes
Oxyura jamaicensis,FI,2016-05-01,Yes
Oxyura jamaicensis,FI,2023-01-29,Yes
Oxyura jamaicensis,FI,2023-10-15,Yes
Oxyura jamaicensis,FR,2020-11-01,Yes
Oxyura jamaicensis,GB,2019-12-29,Yes
Oxyura jamaicensis,GB,2021-05-02,Yes
Oxyura jamaicensis,GB,2021-12-26,Yes
Oxyura jamaicensis,GB,2024-02-11,Yes
Oxyura jamaicensis,GR,2018-12-09,Yes
Oxyura jamaicensis,GR,2020-05-03,Yes
Oxyura jamaicensis,HR,2023-12-24,Yes
Oxyura jamaicensis,HU,2017-09-17,Yes
Oxyura jamaicensis,HU,2017-12-17,Yes
Oxyura jamaicensis,HU,2023-08-27,Yes
Oxyura jamaicensis,IE,2018-06-24,Yes
Oxyura jamaicensis,IE,2020-02-02,Yes
Oxyura jamaicensis,IT,2016-10-09,Yes
Oxyura jamaicensis,IT,2016-10-16,Yes
Oxyura jamaicensis,IT,2018-08-05,Yes
Oxyura jamaicensis,IT,2022-07-03,Yes
Oxyura jamaicensis,LT,2018-12-02,Yes
Oxyura jamaicensis,LT,2023-09-24,Yes
Oxyura jamaicensis,LU,2018-06-10,Yes
Oxyura jamaicensis,LU,2023-04-30,Yes
Oxyura jamaicensis,LV,2020-10-18,Yes
Oxyura jamaicensis,MT,2018-02-11,Yes
Oxyura jamaicensis,MT,2020-12-13,Yes
Oxyura jamaicensis,MT,2021-04-11,Yes
Oxyura jamaicensis,MT,2024-08-11,Yes
Oxyura jamaicensis,NL,2017-10-22,Yes
Oxyura jamaicensis,NL,2018-02-11,Yes
Oxyura jamaicensis,NL,2021-02-14,Yes
Oxyura jamaicensis,NL,2022-07-31,Yes
Oxyura jamaicensis,PL,2020-07-12,Yes
Oxyura jamaicensis,PL,2022-07-10,Yes
Oxyura jamaicensis,PL,2024-02-04,Yes
Oxyura jamaicensis,PT,2016-05-22,Yes
Oxyura jamaicensis,SE,2021-06-13,Yes
Oxyura jamaicensis,SI,2017-05-07,Yes
Oxyura jamaicensis,SI,2017-10-15,Yes
Oxyura jamaicensis,SI,2017-12-17,Yes
Oxyura jamaicensis,SK,2019-03-03,Yes
Oxyura jamaicensis,SK,2020-09-06,Yes
Oxyura jamaicensis,SK,2021-08-01,Yes
Pacifastacus leniusculus,AT,2017-10-29,Yes
Pacifastacus leniusculus,AT,2021-07-04,Yes
Pacifastacus leniusculus,AT,2024-03-03,Yes
Pacifastacus leniusculus,AT,2024-04-28,Yes
Pacifastacus leniusculus,BE,2023-04-09,Yes
Pacifastacus leniusculus,BG,2022-01-30,Yes
Pacifastacus leniusculus,BG,2022-08-07,Yes
Pacifastacus leniusculus,BG,2023-08-27,Yes
Pacifastacus leniusculus,CZ,2018-04-29,Yes
Pacifastacus leniusculus,CZ,2021-03-21,Yes
Pacifastacus leniusculus,CZ,2021-08-08,Yes
Pacifastacus leniusculus,CZ,2022-02-20,Yes
Pacifastacus leniusculus,DE,2019-02-24,Yes
Pacifastacus leniusculus,DE,2019-10-13,Yes
Pacifastacus leniusculus,DE,2023-08-20,Yes
Pacifastacus leniusculus,DE,2024-06-30,Yes
Pacifastacus leniusculus,DK,2018-10-14,Yes
Pacifastacus leniusculus,DK,2019-08-04,Yes
Pacifastacus leniusculus,DK,2019-08-18,Yes
Pacifastacus leniusculus,DK,2019-10-13,Yes
Pacifastacus leniusculus,ES,2018-08-05,Yes
Pacifastacus leniusculus,ES,2019-07-28,Yes
Pacifastacus leniusculus,ES,2021-07-18,Yes
Pacifastacus leniusculus,ES,2024-06-30,Yes
Pacifastacus leniusculus,FI,2016-08-07,Yes
Pacifastacus leniusculus,FI,2018-08-19,Yes
Pacifastacus leniusculus,FI,2019-08-11,Yes
Pacifastacus leniusculus,FI,2024-07-21,Yes
Pacifastacus leniusculus,FR,2016-08-14,Yes
Pacifastacus leniusculus,FR,2016-09-18,Yes
Pacifastacus leniusculus,FR,2022-07-03,Yes
Pacifastacus leniusculus,FR,2022-07-31,Yes
Pacifastacus leniusculus,GB,2022-08-07,Yes
Pacifastacus leniusculus,GB,2024-04-28,Yes
Pacifastacus leniusculus,GB,2024-05-05,Yes
Pacifastacus leniusculus,GB,2024-05-12,Yes
Pacifastacus leniusculus,GR,2018-01-28,Yes
Pacifastacus leniusculus,GR,2019-04-28,Yes
Pacifastacus leniusculus,GR,2020-04-19,Yes
Pacifastacus leniusculus,GR,2024-07-07,Yes
Pacifastacus leniusculus,HR,2016-04-24,Yes
Pacifastacus leniusculus,HR,2016-09-04,Yes
Pacifastacus leniusculus,HU,2022-02-06,Yes
Pacifastacus leniusculus,IE,2016-09-18,Yes
Pacifastacus leniusculus,IE,2020-07-19,Yes
Pacifastacus leniusculus,IE,2023-04-09,Yes
Pacifastacus leniusculus,IE,2024-07-14,Yes
Pacifastacus leniusculus,LT,2019-04-21,Yes
Pacifastacus leniusculus,LU,2019-04-28,Yes
Pacifastacus leniusculus,LU,2020-09-13,Yes
Pacifastacus leniusculus,LU,2024-01-14,Yes
Pacifastacus leniusculus,LV,2017-10-22,Yes
Pacifastacus leniusculus,LV,2021-10-10,Yes
Pacifastacus leniusculus,MT,2020-08-23,Yes
Pacifastacus leniusculus,MT,2021-01-31,Yes
Pacifastacus leniusculus,NL,2016-01-03,Yes
Pacifastacus leniusculus,NL,2021-01-10,Yes
Pacifastacus leniusculus,NL,2021-07-25,Yes
Pacifastacus leniusculus,NL,2024-06-16,Yes
Pacifastacus leniusculus,PL,2016-07-17,Yes
Pacifastacus leniusculus,PL,2017-07-09,Yes
Pacifastacus leniusculus,PL,2019-12-29,Yes
Pacifastacus leniusculus,PL,2021-12-26,Yes
Pacifastacus leniusculus,PT,2022-11-06,Yes
Pacifastacus leniusculus,PT,2023-05-21,Yes
Pacifastacus leniusculus,RO,2019-04-14,Yes
Pacifastacus leniusculus,SE,2016-07-31,Yes
Pacifastacus leniusculus,SE,2020-08-02,Yes
Pacifastacus leniusculus,SE,2021-08-08,Yes
Pacifastacus leniusculus,SE,2023-08-06,Yes
Pacifastacus leniusculus,SK,2020-01-12,Yes
Pacifastacus leniusculus,SK,2022-07-24,Yes
Pacifastacus leniusculus,SK,2024-06-23,Yes
Pacifastacus leniusculus,SK,2024-12-29,Yes
Parthenium hysterophorus,BE,2018-08-12,Yes
Parthenium hysterophorus,BE,2019-03-03,Yes
Parthenium hysterophorus,BG,2019-11-03,Yes
Parthenium hysterophorus,BG,2022-06-19,Yes
Parthenium hysterophorus,BG,2023-03-19,Yes
Parthenium hysterophorus,CY,2020-02-23,Yes
Parthenium hysterophorus,DE,2019-08-18,Yes
Parthenium hysterophorus,DE,2022-03-06,Yes
Parthenium hysterophorus,DE,2024-03-17,Yes
Parthenium hysterophorus,DK,2020-02-23,Yes
Parthenium hysterophorus,ES,2017-11-12,Yes
Parthenium hysterophorus,FI,2021-01-10,Yes
Parthenium hysterophorus,FI,2021-10-10,Yes
Parthenium hysterophorus,FI,2022-09-25,Yes
Parthenium hysterophorus,FR,2023-08-20,Yes
Parthenium hysterophorus,FR,2023-09-03,Yes
Parthenium hysterophorus,GR,2016-03-06,Yes
Parthenium hysterophorus,GR,2017-02-12,Yes
Parthenium hysterophorus,GR,2020-11-01,Yes
Parthenium hysterophorus,HR,2016-06-12,Yes
Parthenium hysterophorus,HU,2019-10-13,Yes
Parthenium hysterophorus,HU,2021-10-31,Yes
Parthenium hysterophorus,IT,2016-05-22,Yes
Parthenium hysterophorus,IT,2017-07-16,Yes
Parthenium hysterophorus,LT,2017-07-30,Yes
Parthenium hysterophorus,LU,2016-03-06,Yes
Parthenium hysterophorus,LU,2024-11-24,Yes
Parthenium hysterophorus,LV,2018-09-30,Yes
Parthenium hysterophorus,LV,2022-05-29,Yes
Parthenium hysterophorus,LV,2023-12-31,Yes
Parthenium hysterophorus,LV,2024-02-25,Yes
Parthenium hysterophorus,MT,2018-12-16,Yes
Parthenium hysterophorus,NL,2016-03-13,Yes
Parthenium hysterophorus,NL,2020-04-05,Yes
Parthenium hysterophorus,NL,2022-11-13,Yes
Parthenium hysterophorus,PL,2016-06-12,Yes
Parthenium hysterophorus,PL,2016-11-06,Yes
Parthenium hysterophorus,PL,2022-01-09,Yes
Parthenium hysterophorus,PT,2019-06-30,Yes
Parthenium hysterophorus,RO,2017-07-02,Yes
Parthenium hysterophorus,RO,2021-10-03,Yes
Parthenium hysterophorus,SE,2018-06-03,Yes
Parthenium hysterophorus,SE,2020-07-19,Yes
Parthenium hysterophorus,SE,2023-12-10,Yes
Parthenium hysterophorus,SI,2018-06-03,Yes
Pennisetum setaceum,AT,2019-03-31,Yes
Pennisetum setaceum,AT,2022-09-04,Yes
Pennisetum setaceum,AT,2023-05-21,Yes
Pennisetum setaceum,BE,2017-10-01,Yes
Pennisetum setaceum,BE,2019-05-12,Yes
Pennisetum setaceum,BE,2021-10-10,Yes
Pennisetum setaceum,BE,2023-10-01,Yes
Pennisetum setaceum,CZ,2017-04-30,Yes
Pennisetum setaceum,CZ,2022-09-18,Yes
Pennisetum setaceum,CZ,2023-09-17,Yes
Pennisetum setaceum,CZ,2024-04-28,Yes
Pennisetum setaceum,DE,2017-08-13,Yes
Pennisetum setaceum,DE,2018-08-05,Yes
Pennisetum setaceum,DE,2018-08-12,Yes
Pennisetum setaceum,DE,2019-08-11,Yes
Pennisetum setaceum,DK,2016-10-02,Yes
Pennisetum setaceum,DK,2018-11-11,Yes
Pennisetum setaceum,DK,2022-08-21,Yes
Pennisetum setaceum,EE,2018-01-21,Yes
Pennisetum setaceum,EE,2023-05-21,Yes
Pennisetum setaceum,ES,2021-05-02,Yes
Pennisetum setaceum,ES,2023-10-15,Yes
Pennisetum setaceum,ES,2023-10-22,Yes
Pennisetum setaceum,ES,2023-12-17,Yes
Pennisetum setaceum,FR,2016-08-07,Yes
Pennisetum setaceum,FR,2022-09-25,Yes
Pennisetum setaceum,FR,2023-04-30,Yes
Pennisetum setaceum,FR,2023-09-10,Yes
Pennisetum setaceum,GB,2018-04-15,Yes
Pennisetum setaceum,GB,2018-07-22,Yes
Pennisetum setaceum,GB,2021-08-22,Yes
Pennisetum setaceum,GB,2023-08-20,Yes
Pennisetum setaceum,GR,2018-11-11,Yes
Pennisetum setaceum,GR,2020-08-02,Yes
Pennisetum setaceum,GR,2021-12-26,Yes
Pennisetum setaceum,HR,2018-02-11,Yes
Pennisetum setaceum,HR,2023-10-01,Yes
Pennisetum setaceum,HR,2024-11-17,Yes
Pennisetum setaceum,HU,2017-02-19,Yes
Pennisetum setaceum,HU,2020-03-01,Yes
Pennisetum setaceum,IE,2019-10-20,Yes
Pennisetum setaceum,IE,2021-08-29,Yes
Pennisetum setaceum,IT,2019-09-29,Yes
Pennisetum setaceum,IT,2020-07-05,Yes
Pennisetum setaceum,IT,2022-05-08,Yes
Pennisetum setaceum,IT,2022-10-23,Yes
Pennisetum setaceum,LT,2022-05-15,Yes
Pennisetum setaceum,LU,2019-02-24,Yes
Pennisetum setaceum,LU,2022-03-27,Yes
Pennisetum setaceum,LV,2021-08-15,Yes
Pennisetum setaceum,LV,2023-07-16,Yes
Pennisetum setaceum,MT,2020-06-07,Yes
Pennisetum setaceum,MT,2024-04-14,Yes
Pennisetum setaceum,NL,2016-04-10,Yes
Pennisetum setaceum,NL,2020-03-22,Yes
Pennisetum setaceum,NL,2021-12-12,Yes
Pennisetum setaceum,NL,2022-08-14,Yes
Pennisetum setaceum,PL,2018-08-12,Yes
Pennisetum setaceum,PL,2018-09-02,Yes
Pennisetum setaceum,PL,2020-03-08,Yes
Pennisetum setaceum,PL,2022-08-21,Yes
Pennisetum setaceum,PT,2019-07-28,Yes
Pennisetum setaceum,PT,2022-08-07,Yes
Pennisetum setaceum,RO,2020-11-01,Yes
Pennisetum setaceum,RO,2024-03-31,Yes
Pennisetum setaceum,RO,2024-08-04,Yes
Pennisetum setaceum,SE,2017-07-30,Yes
Pennisetum setaceum,SE,2020-08-09,Yes
Pennisetum setaceum,SE,2021-08-22,Yes
Pennisetum setaceum,SE,2021-09-05,Yes
Pennisetum setaceum,SI,2021-04-04,Yes
Pennisetum setaceum,SI,2022-10-23,Yes
Pennisetum setaceum,SI,2024-03-17,Yes
Pennisetum setaceum,SK,2019-01-06,Yes
Pennisetum setaceum,SK,2020-10-04,Yes
Pennisetum setaceum,SK,2021-07-25,Yes
Pennisetum setaceum,SK,2022-07-31,Yes
Perccottus glenii,AT,2023-11-12,Yes
Perccottus glenii,BE,2016-04-03,Yes
Perccottus glenii,BG,2016-10-23,Yes
Perccottus glenii,BG,2020-12-20,Yes
Perccottus glenii,CY,2020-06-21,Yes
Perccottus glenii,CZ,2021-10-17,Yes
Perccottus glenii,CZ,2023-02-12,Yes
Perccottus glenii,CZ,2023-09-17,Yes
Perccottus glenii,CZ,2024-04-07,Yes
Perccottus glenii,DE,2023-01-01,Yes
Perccottus glenii,DE,2023-06-04,Yes
Perccottus glenii,DE,2024-02-18,Yes
Perccottus glenii,DK,2016-09-04,Yes
Perccottus glenii,DK,2017-06-25,Yes
Perccottus glenii,DK,2019-10-20,Yes
Perccottus glenii,DK,2021-08-22,Yes
Perccottus glenii,EE,2017-04-30,Yes
Perccottus glenii,EE,2018-05-06,Yes
Perccottus glenii,EE,2022-11-27,Yes
Perccottus glenii,ES,2021-11-14,Yes
Perccottus glenii,FI,2016-09-18,Yes
Perccottus glenii,FI,2022-09-25,Yes
Perccottus glenii,FI,2022-12-04,Yes
Perccottus glenii,FI,2023-06-11,Yes
Perccottus glenii,FR,2019-03-31,Yes
Perccottus glenii,FR,2020-08-16,Yes
Perccottus glenii,FR,2021-11-28,Yes
Perccottus glenii,FR,2024-02-25,Yes
Perccottus glenii,GB,2017-09-17,Yes
Perccottus glenii,GB,2024-03-17,Yes
Perccottus glenii,GB,2024-07-14,Yes
Perccottus glenii,GR,2016-05-08,Yes
Perccottus glenii,GR,2022-08-07,Yes
Perccottus glenii,HR,2021-06-20,Yes
Perccottus glenii,HU,2016-08-07,Yes
Perccottus glenii,HU,2018-11-04,Yes
Perccottus glenii,HU,2024-08-04,Yes
Perccottus glenii,LU,2017-09-03,Yes
Perccottus glenii,LV,2019-02-17,Yes
Perccottus glenii,LV,2023-09-24,Yes
Perccottus glenii,LV,2024-07-28,Yes
Perccottus glenii,NL,2017-07-16,Yes
Perccottus glenii,NL,2019-11-10,Yes
Perccottus glenii,NL,2020-07-19,Yes
Perccottus glenii,PL,2016-07-10,Yes
Perccottus glenii,PL,2017-07-16,Yes
Perccottus glenii,PL,2024-04-21,Yes
Perccottus glenii,PL,2024-09-15,Yes
Perccottus glenii,PT,2018-08-19,Yes
Perccottus glenii,PT,2019-04-14,Yes
Perccottus glenii,RO,2016-08-21,Yes
Perccottus glenii,RO,2022-09-18,Yes
Perccottus glenii,SE,2017-12-24,Yes
Perccottus glenii,SE,2018-06-24,Yes
Perccottus glenii,SI,2016-01-31,Yes
Perccottus glenii,SI,2016-05-01,Yes
Perccottus glenii,SI,2023-05-14,Yes
Persicaria perfoliata,BE,2020-06-21,Yes
Persicaria perfoliata,BE,2022-02-06,Yes
Persicaria perfoliata,BE,2022-10-16,Yes
Persicaria perfoliata,CY,2018-11-04,Yes
Persicaria perfoliata,CZ,2016-02-14,Yes
Persicaria perfoliata,CZ,2019-04-28,Yes
Persicaria perfoliata,CZ,2020-04-26,Yes
Persicaria perfoliata,DE,2020-04-12,Yes
Persicaria perfoliata,DK,2017-05-07,Yes
Persicaria perfoliata,DK,2020-01-19,Yes
Persicaria perfoliata,DK,2023-11-26,Yes
Persicaria perfoliata,DK,2024-08-18,Yes
Persicaria perfoliata,FI,2016-02-28,Yes
Persicaria perfoliata,FI,2020-06-28,Yes
Persicaria perfoliata,FI,2024-11-17,Yes
